timestamp,equipment_id,operator_id,latitude,longitude,speed_mph,engine_load_pct,engine_rpm,fuel_rate_gph,co2_rate_lbs_per_hour,fuel_cost_per_hour,operation_type,operation_name,implement_width_ft,hydraulic_pressure_psi,coolant_temp_f,soil_type,terrain_type,field_acres,pass_number,acres_per_hour,fuel_per_acre,weather_factor
2025-08-10T11:29:26.384497,JD8370R_001,OP_001,41.58547,-93.620909,13.2,80.5,1963,30.64,686.34,117.96,sprayer,Chemical Application,60,1821,189,clay,flat,160,15,0.15,203.61,1.16
2025-08-10T11:29:32.098782,JD8370R_001,OP_001,41.585452,-93.621106,10.0,90.9,2036,33.5,750.4,128.97,sprayer,Chemical Application,60,1986,190,clay,flat,160,15,0.11,295.4,1.16
2025-08-10T11:29:37.813068,JD8370R_001,OP_001,41.585462,-93.621304,12.5,87.9,2015,33.55,751.52,129.17,sprayer,Chemical Application,60,1805,189,clay,flat,160,15,0.14,236.96,1.16
2025-08-10T11:29:43.527354,JD8370R_001,OP_001,41.585413,-93.621441,10.3,67.0,1869,23.69,530.66,91.21,sprayer,Chemical Application,60,1990,198,clay,flat,160,15,0.12,203.1,1.16
2025-08-10T11:29:49.241639,JD8370R_001,OP_001,41.585463,-93.621582,14.3,71.2,1898,27.06,606.14,104.18,sprayer,Chemical Application,60,1936,204,clay,flat,160,15,0.16,165.99,1.16
2025-08-10T11:29:54.955925,JD8370R_001,OP_001,41.585481,-93.621819,14.6,68.6,1879,25.98,581.95,100.02,sprayer,Chemical Application,60,2444,185,clay,flat,160,15,0.17,157.04,1.16
2025-08-10T11:30:00.670211,JD8370R_001,OP_001,41.585454,-93.621989,14.7,87.2,2010,34.45,771.68,132.63,sprayer,Chemical Application,60,2700,193,clay,flat,160,15,0.17,205.67,1.16
2025-08-10T11:30:06.384497,JD8370R_001,OP_001,41.585463,-93.622128,12.5,92.4,2046,35.62,797.89,137.14,sprayer,Chemical Application,60,2215,195,clay,flat,160,15,0.14,249.99,1.16
2025-08-10T11:30:12.098782,JD8370R_001,OP_001,41.585461,-93.622342,14.4,66.2,1863,24.93,558.43,95.98,sprayer,Chemical Application,60,2275,185,clay,flat,160,15,0.16,152.31,1.16
2025-08-10T11:30:17.813068,JD8370R_001,OP_001,41.585431,-93.622504,8.2,95.0,2065,34.23,766.75,131.79,sprayer,Chemical Application,60,2482,186,clay,flat,160,15,0.09,365.52,1.16
2025-08-10T11:30:23.527354,JD8370R_001,OP_001,41.585451,-93.622692,11.8,86.6,2006,32.62,730.69,125.59,sprayer,Chemical Application,60,2306,194,clay,flat,160,15,0.13,243.21,1.16
2025-08-10T11:30:29.241639,JD8370R_001,OP_001,41.585465,-93.622794,11.5,72.8,1909,26.52,594.05,102.1,sprayer,Chemical Application,60,2517,205,clay,flat,160,15,0.13,203.68,1.16
2025-08-10T11:30:34.955925,JD8370R_001,OP_001,41.585504,-93.622998,10.5,91.8,2042,34.19,765.86,131.63,sprayer,Chemical Application,60,2407,194,clay,flat,160,15,0.12,286.09,1.16
2025-08-10T11:30:40.670211,JD8370R_001,OP_001,41.585465,-93.623161,12.4,82.2,1975,30.97,693.73,119.23,sprayer,Chemical Application,60,2468,190,clay,flat,160,15,0.14,220.58,1.16
2025-08-10T11:30:46.384497,JD8370R_001,OP_001,41.585471,-93.623386,8.9,70.9,1896,24.67,552.61,94.98,sprayer,Chemical Application,60,2404,198,clay,flat,160,15,0.1,243.73,1.16
2025-08-10T11:30:52.098782,JD8370R_001,OP_001,41.585448,-93.623505,13.8,74.9,1924,28.46,637.5,109.57,sprayer,Chemical Application,60,2070,186,clay,flat,160,15,0.16,181.11,1.16
2025-08-10T11:30:57.813068,JD8370R_001,OP_001,41.585447,-93.623671,10.5,83.6,1984,30.62,685.89,117.89,sprayer,Chemical Application,60,2337,194,clay,flat,160,15,0.12,256.34,1.16
2025-08-10T11:31:03.527354,JD8370R_001,OP_001,41.585452,-93.623868,12.8,95.0,2065,36.94,827.46,142.22,sprayer,Chemical Application,60,2282,194,clay,flat,160,15,0.15,254.62,1.16
2025-08-10T11:31:09.241639,JD8370R_001,OP_001,41.58542,-93.624035,13.6,72.8,1909,27.43,614.43,105.61,sprayer,Chemical Application,60,1901,190,clay,flat,160,15,0.15,177.87,1.16
2025-08-10T11:31:14.955925,JD8370R_001,OP_001,41.585476,-93.624241,9.9,80.4,1962,28.96,648.7,111.5,sprayer,Chemical Application,60,2389,201,clay,flat,160,15,0.11,258.01,1.16
2025-08-10T11:31:20.670211,JD8370R_001,OP_001,41.58546,-93.624392,9.9,94.1,2058,34.84,780.42,134.13,sprayer,Chemical Application,60,2552,186,clay,flat,160,15,0.11,309.01,1.16
2025-08-10T11:31:26.384497,JD8370R_001,OP_001,41.58548,-93.624576,12.5,78.6,1950,29.46,659.9,113.42,sprayer,Chemical Application,60,2410,197,clay,flat,160,15,0.14,207.79,1.16
2025-08-10T11:31:32.098782,JD8370R_001,OP_001,41.585483,-93.624763,12.9,67.0,1868,24.67,552.61,94.98,sprayer,Chemical Application,60,2278,188,clay,flat,160,15,0.15,168.49,1.16
2025-08-10T11:31:37.813068,JD8370R_001,OP_001,41.585466,-93.624908,9.4,95.0,2065,34.91,781.98,134.4,sprayer,Chemical Application,60,2016,188,clay,flat,160,15,0.11,327.85,1.16
2025-08-10T11:31:43.527354,JD8370R_001,OP_001,41.585495,-93.625141,11.7,80.5,1963,29.88,669.31,115.04,sprayer,Chemical Application,60,2716,186,clay,flat,160,15,0.13,224.96,1.16
2025-08-10T11:31:49.241639,JD8370R_001,OP_001,41.58544,-93.625272,10.2,87.8,2014,32.26,722.62,124.2,sprayer,Chemical Application,60,2469,191,clay,flat,160,15,0.12,278.9,1.16
2025-08-10T11:31:54.955925,JD8370R_001,OP_001,41.585448,-93.625418,10.6,94.5,2061,35.43,793.63,136.41,sprayer,Chemical Application,60,1960,196,clay,flat,160,15,0.12,294.1,1.16
2025-08-10T11:32:00.670211,JD8370R_001,OP_001,41.585437,-93.625638,12.2,80.0,1960,29.94,670.66,115.27,sprayer,Chemical Application,60,2023,188,clay,flat,160,15,0.14,215.09,1.16
2025-08-10T11:32:06.384497,JD8370R_001,OP_001,41.585455,-93.625767,8.3,66.7,1866,22.8,510.72,87.78,sprayer,Chemical Application,60,1997,193,clay,flat,160,15,0.09,242.23,1.16
2025-08-10T11:32:12.098782,JD8370R_001,OP_001,41.585473,-93.62595,13.7,78.1,1946,29.82,667.97,114.81,sprayer,Chemical Application,60,2062,202,clay,flat,160,15,0.16,191.06,1.16
2025-08-10T11:32:17.813068,JD8370R_001,OP_001,41.585412,-93.626141,14.8,66.6,1866,25.24,565.38,97.17,sprayer,Chemical Application,60,2168,185,clay,flat,160,15,0.17,150.27,1.16
2025-08-10T11:32:23.527354,JD8370R_001,OP_001,41.58544,-93.626312,13.4,70.5,1893,26.35,590.24,101.45,sprayer,Chemical Application,60,2408,187,clay,flat,160,15,0.15,173.25,1.16
2025-08-10T11:32:29.241639,JD8370R_001,OP_001,41.585458,-93.626441,13.5,75.3,1926,28.45,637.28,109.53,sprayer,Chemical Application,60,2165,194,clay,flat,160,15,0.15,185.74,1.16
2025-08-10T11:32:34.955925,JD8370R_001,OP_001,41.585469,-93.626649,8.5,68.2,1877,23.49,526.18,90.44,sprayer,Chemical Application,60,2516,194,clay,flat,160,15,0.1,241.91,1.16
2025-08-10T11:32:40.670211,JD8370R_001,OP_001,41.585452,-93.626793,14.6,83.8,1986,32.82,735.17,126.36,sprayer,Chemical Application,60,2171,188,clay,flat,160,15,0.17,197.5,1.16
2025-08-10T11:32:46.384497,JD8370R_001,OP_001,41.58544,-93.626996,13.6,75.0,1925,28.41,636.38,109.38,sprayer,Chemical Application,60,1916,194,clay,flat,160,15,0.15,183.67,1.16
2025-08-10T11:32:52.098782,JD8370R_001,OP_001,41.585439,-93.627176,14.6,70.3,1892,26.78,599.87,103.1,sprayer,Chemical Application,60,2745,204,clay,flat,160,15,0.17,161.21,1.16
2025-08-10T11:32:57.813068,JD8370R_001,OP_001,41.585448,-93.627335,14.7,78.0,1946,30.2,676.48,116.27,sprayer,Chemical Application,60,1970,188,clay,flat,160,15,0.17,181.22,1.16
2025-08-10T11:33:03.527354,JD8370R_001,OP_001,41.58547,-93.62749,15.0,69.0,1882,26.35,590.24,101.45,sprayer,Chemical Application,60,2305,189,clay,flat,160,15,0.17,154.67,1.16
2025-08-10T11:33:09.241639,JD8370R_001,OP_001,41.585466,-93.627732,13.3,72.2,1905,27.07,606.37,104.22,sprayer,Chemical Application,60,2590,202,clay,flat,160,15,0.15,178.75,1.16
2025-08-10T11:33:14.955925,JD8370R_001,OP_001,41.585453,-93.62786,8.5,70.9,1896,24.52,549.25,94.4,sprayer,Chemical Application,60,2181,199,clay,flat,160,15,0.1,254.64,1.16
2025-08-10T11:33:20.670211,JD8370R_001,OP_001,41.585485,-93.62803,14.6,80.3,1962,31.23,699.55,120.24,sprayer,Chemical Application,60,2488,197,clay,flat,160,15,0.17,188.13,1.16
2025-08-10T11:33:26.384497,JD8370R_001,OP_001,41.585452,-93.628212,13.8,94.7,2062,37.41,837.98,144.03,sprayer,Chemical Application,60,1905,185,clay,flat,160,15,0.16,238.59,1.16
2025-08-10T11:33:32.098782,JD8370R_001,OP_001,41.585443,-93.628402,12.8,76.1,1932,28.51,638.62,109.76,sprayer,Chemical Application,60,2308,199,clay,flat,160,15,0.15,196.05,1.16
2025-08-10T11:33:37.813068,JD8370R_001,OP_001,41.585471,-93.628566,12.3,80.3,1961,30.09,674.02,115.85,sprayer,Chemical Application,60,2676,196,clay,flat,160,15,0.14,215.12,1.16
2025-08-10T11:33:43.527354,JD8370R_001,OP_001,41.585432,-93.628712,15.0,89.8,2028,35.81,802.14,137.87,sprayer,Chemical Application,60,2795,195,clay,flat,160,15,0.17,210.37,1.16
2025-08-10T11:33:49.241639,JD8370R_001,OP_001,41.585424,-93.628934,13.5,76.3,1934,28.89,647.14,111.23,sprayer,Chemical Application,60,2103,190,clay,flat,160,15,0.15,188.78,1.16
2025-08-10T11:33:54.955925,JD8370R_001,OP_001,41.585479,-93.629099,8.7,80.6,1964,28.49,638.18,109.69,sprayer,Chemical Application,60,1849,200,clay,flat,160,15,0.1,287.9,1.16
2025-08-10T11:34:00.670211,JD8370R_001,OP_001,41.585457,-93.62929,14.6,67.5,1872,25.56,572.54,98.41,sprayer,Chemical Application,60,1843,202,clay,flat,160,15,0.17,153.61,1.16
2025-08-10T11:34:06.384497,JD8370R_001,OP_001,41.585475,-93.62941,14.3,67.7,1873,25.49,570.98,98.14,sprayer,Chemical Application,60,2271,200,clay,flat,160,15,0.16,157.4,1.16
2025-08-10T11:34:12.098782,JD8370R_001,OP_001,41.585429,-93.629616,11.1,77.8,1944,28.42,636.61,109.42,sprayer,Chemical Application,60,2533,200,clay,flat,160,15,0.13,226.3,1.16
2025-08-10T11:34:17.813068,JD8370R_001,OP_001,41.585459,-93.629739,10.6,83.2,1982,30.48,682.75,117.35,sprayer,Chemical Application,60,2782,204,clay,flat,160,15,0.12,253.95,1.16
2025-08-10T11:34:23.527354,JD8370R_001,OP_001,41.585436,-93.629926,9.5,82.1,1974,29.46,659.9,113.42,sprayer,Chemical Application,60,1994,186,clay,flat,160,15,0.11,273.9,1.16
2025-08-10T11:34:29.241639,JD8370R_001,OP_001,41.585474,-93.630106,10.9,89.2,2024,33.28,745.47,128.13,sprayer,Chemical Application,60,2188,203,clay,flat,160,15,0.12,268.05,1.16
2025-08-10T11:34:34.955925,JD8370R_001,OP_001,41.585455,-93.630272,11.7,89.2,2024,33.68,754.43,129.67,sprayer,Chemical Application,60,2702,186,clay,flat,160,15,0.13,254.04,1.16
2025-08-10T11:34:40.670211,JD8370R_001,OP_001,41.585472,-93.630434,12.0,83.3,1982,31.22,699.33,120.2,sprayer,Chemical Application,60,2747,195,clay,flat,160,15,0.14,229.71,1.16
2025-08-10T11:34:46.384497,JD8370R_001,OP_001,41.585451,-93.630609,12.2,79.8,1958,29.83,668.19,114.85,sprayer,Chemical Application,60,2772,204,clay,flat,160,15,0.14,216.02,1.16
2025-08-10T11:34:52.098782,JD8370R_001,OP_001,41.585443,-93.630836,13.5,76.5,1935,29.0,649.6,111.65,sprayer,Chemical Application,60,2421,196,clay,flat,160,15,0.15,189.13,1.16
2025-08-10T11:34:57.813068,JD8370R_001,OP_001,41.585438,-93.630971,11.5,95.0,2065,36.17,810.21,139.25,sprayer,Chemical Application,60,2043,204,clay,flat,160,15,0.13,277.41,1.16
2025-08-10T11:35:03.527354,JD8370R_001,OP_001,41.585446,-93.631179,14.3,79.8,1958,30.84,690.82,118.73,sprayer,Chemical Application,60,2299,204,clay,flat,160,15,0.16,190.01,1.16
2025-08-10T11:35:09.241639,JD8370R_001,OP_001,41.585475,-93.631363,7.9,90.3,2032,32.04,717.7,123.35,sprayer,Chemical Application,60,2475,194,clay,flat,160,15,0.09,358.51,1.16
2025-08-10T11:35:14.955925,JD8370R_001,OP_001,41.585475,-93.631533,9.4,80.7,1964,28.87,646.69,111.15,sprayer,Chemical Application,60,2354,185,clay,flat,160,15,0.11,268.93,1.16
2025-08-10T11:35:20.670211,JD8370R_001,OP_001,41.585489,-93.631697,9.9,72.5,1907,25.74,576.58,99.1,sprayer,Chemical Application,60,2131,195,clay,flat,160,15,0.11,229.43,1.16
2025-08-10T11:35:26.384497,JD8370R_001,OP_001,41.58547,-93.631868,8.7,76.4,1934,26.77,599.65,103.06,sprayer,Chemical Application,60,2766,189,clay,flat,160,15,0.1,270.22,1.16
2025-08-10T11:35:32.098782,JD8370R_001,OP_001,41.585512,-93.631846,8.3,95.0,2065,34.26,767.42,131.9,sprayer,Chemical Application,60,2303,195,clay,flat,160,16,0.09,363.64,1.16
2025-08-10T11:35:37.813068,JD8370R_001,OP_001,41.585487,-93.631669,7.3,84.6,1991,29.4,658.56,113.19,sprayer,Chemical Application,60,2194,188,clay,flat,160,16,0.08,352.93,1.16
2025-08-10T11:35:43.527354,JD8370R_001,OP_001,41.585528,-93.631487,9.3,91.9,2043,33.51,750.62,129.01,sprayer,Chemical Application,60,2122,201,clay,flat,160,16,0.11,318.76,1.16
2025-08-10T11:35:49.241639,JD8370R_001,OP_001,41.585543,-93.631308,5.9,72.7,1908,24.61,551.26,94.75,sprayer,Chemical Application,60,1906,196,clay,flat,160,16,0.07,366.16,1.16
2025-08-10T11:35:54.955925,JD8370R_001,OP_001,41.585578,-93.631171,6.4,95.0,2065,33.25,744.8,128.01,sprayer,Chemical Application,60,1931,193,clay,flat,160,16,0.07,457.95,1.16
2025-08-10T11:36:00.670211,JD8370R_001,OP_001,41.585534,-93.630971,13.5,89.1,2023,34.65,776.16,133.4,sprayer,Chemical Application,60,2078,196,clay,flat,160,16,0.15,226.05,1.16
2025-08-10T11:36:06.384497,JD8370R_001,OP_001,41.585568,-93.630807,10.7,90.7,2034,33.8,757.12,130.13,sprayer,Chemical Application,60,2222,205,clay,flat,160,16,0.12,277.12,1.16
2025-08-10T11:36:12.098782,JD8370R_001,OP_001,41.585537,-93.630627,12.3,85.1,1995,32.24,722.18,124.12,sprayer,Chemical Application,60,1887,185,clay,flat,160,16,0.14,229.96,1.16
2025-08-10T11:36:17.813068,JD8370R_001,OP_001,41.585531,-93.630439,11.8,94.3,2059,36.01,806.62,138.64,sprayer,Chemical Application,60,2697,205,clay,flat,160,16,0.13,269.26,1.16
2025-08-10T11:36:23.527354,JD8370R_001,OP_001,41.585527,-93.630265,10.9,95.0,2065,35.82,802.37,137.91,sprayer,Chemical Application,60,2788,189,clay,flat,160,16,0.12,289.39,1.16
2025-08-10T11:36:29.241639,JD8370R_001,OP_001,41.585558,-93.630111,11.5,87.0,2009,32.63,730.91,125.63,sprayer,Chemical Application,60,2463,203,clay,flat,160,16,0.13,249.56,1.16
2025-08-10T11:36:34.955925,JD8370R_001,OP_001,41.585564,-93.629931,8.3,94.5,2061,34.04,762.5,131.05,sprayer,Chemical Application,60,1829,202,clay,flat,160,16,0.09,362.32,1.16
2025-08-10T11:36:40.670211,JD8370R_001,OP_001,41.58555,-93.629772,8.8,89.8,2028,32.38,725.31,124.66,sprayer,Chemical Application,60,2332,192,clay,flat,160,16,0.1,322.0,1.16
2025-08-10T11:36:46.384497,JD8370R_001,OP_001,41.585548,-93.62959,14.2,95.0,2065,37.78,846.27,145.45,sprayer,Chemical Application,60,2387,185,clay,flat,160,16,0.16,234.83,1.16
2025-08-10T11:36:52.098782,JD8370R_001,OP_001,41.585531,-93.629431,14.1,93.3,2053,36.97,828.13,142.33,sprayer,Chemical Application,60,2129,202,clay,flat,160,16,0.16,229.96,1.16
2025-08-10T11:36:57.813068,JD8370R_001,OP_001,41.585535,-93.629264,12.7,84.0,1987,31.9,714.56,122.81,sprayer,Chemical Application,60,2218,185,clay,flat,160,16,0.14,221.44,1.16
2025-08-10T11:37:03.527354,JD8370R_001,OP_001,41.585539,-93.629034,10.7,70.9,1896,25.44,569.86,97.94,sprayer,Chemical Application,60,2608,189,clay,flat,160,16,0.12,208.95,1.16
2025-08-10T11:37:09.241639,JD8370R_001,OP_001,41.585523,-93.628935,14.1,95.0,2065,37.76,845.82,145.38,sprayer,Chemical Application,60,2797,202,clay,flat,160,16,0.16,235.36,1.16
2025-08-10T11:37:14.955925,JD8370R_001,OP_001,41.585526,-93.628728,11.0,78.7,1951,28.81,645.34,110.92,sprayer,Chemical Application,60,1850,185,clay,flat,160,16,0.13,229.99,1.16
2025-08-10T11:37:20.670211,JD8370R_001,OP_001,41.585515,-93.62858,13.9,80.9,1966,31.16,697.98,119.97,sprayer,Chemical Application,60,2191,197,clay,flat,160,16,0.16,196.83,1.16
2025-08-10T11:37:26.384497,JD8370R_001,OP_001,41.585529,-93.628407,12.1,79.2,1954,29.51,661.02,113.61,sprayer,Chemical Application,60,2469,188,clay,flat,160,16,0.14,215.24,1.16
2025-08-10T11:37:32.098782,JD8370R_001,OP_001,41.585563,-93.628203,10.2,81.6,1971,29.6,663.04,113.96,sprayer,Chemical Application,60,2468,188,clay,flat,160,16,0.12,256.56,1.16
2025-08-10T11:37:37.813068,JD8370R_001,OP_001,41.585549,-93.628063,12.7,89.0,2022,34.18,765.63,131.59,sprayer,Chemical Application,60,2741,205,clay,flat,160,16,0.14,236.08,1.16
2025-08-10T11:37:43.527354,JD8370R_001,OP_001,41.58556,-93.627862,12.6,80.2,1961,30.18,676.03,116.19,sprayer,Chemical Application,60,2308,197,clay,flat,160,16,0.14,211.05,1.16
2025-08-10T11:37:49.241639,JD8370R_001,OP_001,41.585558,-93.62768,10.8,88.8,2021,33.02,739.65,127.13,sprayer,Chemical Application,60,2333,194,clay,flat,160,16,0.12,268.81,1.16
2025-08-10T11:37:54.955925,JD8370R_001,OP_001,41.585564,-93.627497,14.6,72.8,1909,27.83,623.39,107.15,sprayer,Chemical Application,60,2403,188,clay,flat,160,16,0.17,167.92,1.16
2025-08-10T11:38:00.670211,JD8370R_001,OP_001,41.58555,-93.627328,12.4,78.3,1948,29.26,655.42,112.65,sprayer,Chemical Application,60,2045,204,clay,flat,160,16,0.14,208.34,1.16
2025-08-10T11:38:06.384497,JD8370R_001,OP_001,41.585541,-93.627181,8.2,69.2,1884,23.72,531.33,91.32,sprayer,Chemical Application,60,2656,185,clay,flat,160,16,0.09,254.58,1.16
2025-08-10T11:38:12.098782,JD8370R_001,OP_001,41.585518,-93.626992,13.2,68.0,1875,25.23,565.15,97.14,sprayer,Chemical Application,60,1930,205,clay,flat,160,16,0.15,167.57,1.16
2025-08-10T11:38:17.813068,JD8370R_001,OP_001,41.585546,-93.62681,8.5,74.0,1918,25.74,576.58,99.1,sprayer,Chemical Application,60,2262,187,clay,flat,160,16,0.1,266.27,1.16
2025-08-10T11:38:23.527354,JD8370R_001,OP_001,41.585533,-93.626666,12.3,75.0,1925,27.8,622.72,107.03,sprayer,Chemical Application,60,2638,189,clay,flat,160,16,0.14,199.64,1.16
2025-08-10T11:38:29.241639,JD8370R_001,OP_001,41.585558,-93.626456,9.1,71.5,1900,24.98,559.55,96.17,sprayer,Chemical Application,60,2621,199,clay,flat,160,16,0.1,242.08,1.16
2025-08-10T11:38:34.955925,JD8370R_001,OP_001,41.585551,-93.626309,13.1,77.5,1942,29.29,656.1,112.77,sprayer,Chemical Application,60,2768,196,clay,flat,160,16,0.15,196.28,1.16
2025-08-10T11:38:40.670211,JD8370R_001,OP_001,41.585529,-93.626094,10.1,73.8,1916,26.34,590.02,101.41,sprayer,Chemical Application,60,1929,200,clay,flat,160,16,0.11,230.31,1.16
2025-08-10T11:38:46.384497,JD8370R_001,OP_001,41.585537,-93.625922,9.0,87.7,2013,31.57,707.17,121.54,sprayer,Chemical Application,60,2628,203,clay,flat,160,16,0.1,309.61,1.16
2025-08-10T11:38:52.098782,JD8370R_001,OP_001,41.585526,-93.625772,14.6,88.5,2019,34.98,783.55,134.67,sprayer,Chemical Application,60,2187,196,clay,flat,160,16,0.17,210.84,1.16
2025-08-10T11:38:57.813068,JD8370R_001,OP_001,41.585549,-93.625622,13.9,95.0,2065,37.65,843.36,144.95,sprayer,Chemical Application,60,2771,196,clay,flat,160,16,0.16,237.53,1.16
2025-08-10T11:39:03.527354,JD8370R_001,OP_001,41.58555,-93.62543,9.4,87.9,2015,31.88,714.11,122.74,sprayer,Chemical Application,60,2739,191,clay,flat,160,16,0.11,297.6,1.16
2025-08-10T11:39:09.241639,JD8370R_001,OP_001,41.585539,-93.625291,9.8,91.5,2040,33.63,753.31,129.48,sprayer,Chemical Application,60,2443,205,clay,flat,160,16,0.11,302.54,1.16
2025-08-10T11:39:14.955925,JD8370R_001,OP_001,41.585526,-93.625101,8.3,86.2,2003,30.57,684.77,117.69,sprayer,Chemical Application,60,2728,185,clay,flat,160,16,0.09,323.8,1.16
2025-08-10T11:39:20.670211,JD8370R_001,OP_001,41.585571,-93.62491,13.0,81.8,1972,31.09,696.42,119.7,sprayer,Chemical Application,60,1957,186,clay,flat,160,16,0.15,211.15,1.16
2025-08-10T11:39:26.384497,JD8370R_001,OP_001,41.58553,-93.62476,8.3,67.2,1870,23.03,515.87,88.67,sprayer,Chemical Application,60,2506,200,clay,flat,160,16,0.09,242.87,1.16
2025-08-10T11:39:32.098782,JD8370R_001,OP_001,41.585558,-93.624561,13.7,91.7,2041,35.99,806.18,138.56,sprayer,Chemical Application,60,2248,188,clay,flat,160,16,0.16,230.44,1.16
2025-08-10T11:39:37.813068,JD8370R_001,OP_001,41.585531,-93.624383,10.8,92.5,2047,34.64,775.94,133.36,sprayer,Chemical Application,60,1870,193,clay,flat,160,16,0.12,282.68,1.16
2025-08-10T11:39:43.527354,JD8370R_001,OP_001,41.585558,-93.624228,10.5,81.1,1967,29.54,661.7,113.73,sprayer,Chemical Application,60,2128,190,clay,flat,160,16,0.12,248.03,1.16
2025-08-10T11:39:49.241639,JD8370R_001,OP_001,41.58553,-93.624063,8.9,94.9,2064,34.6,775.04,133.21,sprayer,Chemical Application,60,2578,192,clay,flat,160,16,0.1,342.01,1.16
2025-08-10T11:39:54.955925,JD8370R_001,OP_001,41.585589,-93.623853,10.1,84.0,1987,30.57,684.77,117.69,sprayer,Chemical Application,60,1924,188,clay,flat,160,16,0.11,267.21,1.16
2025-08-10T11:40:00.670211,JD8370R_001,OP_001,41.585522,-93.623723,11.5,80.0,1960,29.58,662.59,113.88,sprayer,Chemical Application,60,2069,188,clay,flat,160,16,0.13,226.57,1.16
2025-08-10T11:40:06.384497,JD8370R_001,OP_001,41.585505,-93.623513,10.8,73.4,1913,26.48,593.15,101.95,sprayer,Chemical Application,60,2153,196,clay,flat,160,16,0.12,215.07,1.16
2025-08-10T11:40:12.098782,JD8370R_001,OP_001,41.585526,-93.623354,12.1,84.7,1993,31.95,715.68,123.01,sprayer,Chemical Application,60,2396,197,clay,flat,160,16,0.14,231.82,1.16
2025-08-10T11:40:17.813068,JD8370R_001,OP_001,41.585529,-93.623162,11.0,69.0,1883,24.79,555.3,95.44,sprayer,Chemical Application,60,2364,197,clay,flat,160,16,0.13,197.45,1.16
2025-08-10T11:40:23.527354,JD8370R_001,OP_001,41.585512,-93.623028,14.4,89.8,2028,35.46,794.3,136.52,sprayer,Chemical Application,60,2798,190,clay,flat,160,16,0.16,216.49,1.16
2025-08-10T11:40:29.241639,JD8370R_001,OP_001,41.585501,-93.62282,11.4,66.7,1866,23.99,537.38,92.36,sprayer,Chemical Application,60,2108,194,clay,flat,160,16,0.13,185.23,1.16
2025-08-10T11:40:34.955925,JD8370R_001,OP_001,41.585532,-93.622671,12.4,73.1,1911,27.04,605.7,104.1,sprayer,Chemical Application,60,2083,187,clay,flat,160,16,0.14,192.42,1.16
2025-08-10T11:40:40.670211,JD8370R_001,OP_001,41.585572,-93.622457,12.0,81.8,1972,30.61,685.66,117.85,sprayer,Chemical Application,60,2565,197,clay,flat,160,16,0.14,224.92,1.16
2025-08-10T11:40:46.384497,JD8370R_001,OP_001,41.585521,-93.622283,14.7,95.0,2065,38.13,854.11,146.8,sprayer,Chemical Application,60,1812,186,clay,flat,160,16,0.17,227.63,1.16
2025-08-10T11:40:52.098782,JD8370R_001,OP_001,41.585563,-93.622152,11.6,73.6,1915,26.91,602.78,103.6,sprayer,Chemical Application,60,2757,200,clay,flat,160,16,0.13,204.18,1.16
2025-08-10T11:40:57.813068,JD8370R_001,OP_001,41.585533,-93.621969,11.8,70.9,1896,25.87,579.49,99.6,sprayer,Chemical Application,60,2316,202,clay,flat,160,16,0.13,192.52,1.16
2025-08-10T11:41:03.527354,JD8370R_001,OP_001,41.585521,-93.621823,9.6,70.7,1894,24.87,557.09,95.75,sprayer,Chemical Application,60,2357,198,clay,flat,160,16,0.11,228.15,1.16
2025-08-10T11:41:09.241639,JD8370R_001,OP_001,41.585562,-93.621605,10.4,84.5,1991,30.92,692.61,119.04,sprayer,Chemical Application,60,1956,186,clay,flat,160,16,0.12,262.88,1.16
2025-08-10T11:41:14.955925,JD8370R_001,OP_001,41.58557,-93.621445,12.7,86.3,2003,32.92,737.41,126.74,sprayer,Chemical Application,60,1975,198,clay,flat,160,16,0.14,228.72,1.16
2025-08-10T11:41:20.670211,JD8370R_001,OP_001,41.585556,-93.621286,13.4,85.3,1997,32.91,737.18,126.7,sprayer,Chemical Application,60,2748,203,clay,flat,160,16,0.15,215.41,1.16
2025-08-10T11:41:26.384497,JD8370R_001,OP_001,41.585559,-93.621092,13.2,81.9,1972,31.21,699.1,120.16,sprayer,Chemical Application,60,2000,202,clay,flat,160,16,0.15,208.24,1.16
2025-08-10T11:41:32.098782,JD8370R_001,OP_001,41.585557,-93.620915,14.8,95.0,2065,38.19,855.46,147.03,sprayer,Chemical Application,60,2315,194,clay,flat,160,16,0.17,226.38,1.16
2025-08-10T11:41:37.813068,JD8370R_001,OP_001,41.585553,-93.620772,12.4,83.1,1981,31.39,703.14,120.85,sprayer,Chemical Application,60,1991,202,clay,flat,160,16,0.14,222.61,1.16
2025-08-10T11:41:43.527354,JD8370R_001,OP_001,41.585547,-93.62057,10.5,79.7,1957,28.95,648.48,111.46,sprayer,Chemical Application,60,2317,196,clay,flat,160,16,0.12,243.47,1.16
2025-08-10T11:41:49.241639,JD8370R_001,OP_001,41.585531,-93.620396,8.0,71.3,1898,24.46,547.9,94.17,sprayer,Chemical Application,60,2715,205,clay,flat,160,16,0.09,268.33,1.16
2025-08-10T11:41:54.955925,JD8370R_001,OP_001,41.585541,-93.620203,12.8,90.9,2036,35.08,785.79,135.06,sprayer,Chemical Application,60,2424,193,clay,flat,160,16,0.15,240.88,1.16
2025-08-10T11:42:00.670211,JD8370R_001,OP_001,41.585537,-93.620059,11.9,78.9,1952,29.27,655.65,112.69,sprayer,Chemical Application,60,2299,194,clay,flat,160,16,0.13,217.33,1.16
